"University Of Massachusetts, Amherst","Organismic And Evolutionary Biology (OEB)","PhD (F10)","Other"," E-mail","30 Jan 2010","","","","","","A","2 Feb 2010","Shortlisted. Official notifications should come soon. Apparently a lot of ""exceptional"" candidates this year."
"University Of California, Berkeley (UCB)","Cell And Molecular Biology (CMB)","PhD (F10)","Rejected"," Website","1 Feb 2010","  3.53","640","770","6.00","","A","2 Feb 2010","Ah well, I have better offers. You have to wonder how the economy is affecting their ability to accept anyone."
"Yale University","Biophysics And Computational Biology","PhD (F10)","Wait listed"," Website","2 Feb 2010","","","","","","A","2 Feb 2010","Had to go to the site to see decision.  Said they would notify waitlisted students after April 12th."
"Harvard University","Systems Biology","PhD (F10)","Rejected"," E-mail","1 Feb 2010","","","","","","U","2 Feb 2010",""
"University Of California, Berkeley (UCB)","Cellular And Molecular Biology","PhD (F10)","Rejected"," Website","2 Feb 2010","","","","","","A","2 Feb 2010","damnit."
"University Of California, Berkeley (UCB)","Molecular And Cellular Biology (MCB)","PhD (F10)","Rejected"," Website","2 Feb 2010","  3.96","800","700","3.00","","I","2 Feb 2010","I am wandering how many PhD. positions are offered ?"
"University Of California, Irvine (UCI)","Cell And Molecular Biology (CMB)","PhD (F10)","Accepted"," E-mail","1 Feb 2010","","","","","","A","2 Feb 2010","Formal letter being sent by mail, informal email sent this afternoon."
"University Of California, Berkeley (UCB)","Molecular And Cell Biology (MCB)","PhD (F10)","Rejected"," Website","2 Feb 2010","","","","","","A","2 Feb 2010","E-mail directing to website with rejection notice"
"University Of California, Berkeley (UCB)","Molecular And Cell Biology (MCB)","PhD (F10)","Rejected"," E-mail","2 Feb 2010","","","","","","A","2 Feb 2010",""
"Tri-I Chemical Biology","Chemical Biology","PhD (F10)","Interview"," E-mail","2 Feb 2010","","","","","","U","2 Feb 2010",""
"Cornell University","Tri-I Computational Biology And Medicine","PhD (F10)","Interview"," E-mail","1 Feb 2010","","","","","","U","1 Feb 2010",""
"University Of California, Irvine (UCI)","Cellular And Molecular Biology (CMB)","PhD (F10)","Accepted"," E-mail","1 Feb 2010","","","","","","A","1 Feb 2010","Interviewed January 20th. For those of you who just did the interview weekend, don't fret."
"University Of Chicago","Organismal Biology And Anatomy","PhD (F10)","Interview"," Phone","20 Jan 2010","","","","","","A","1 Feb 2010",""
"Stanford University","Biology","PhD (F10)","Rejected"," Postal Service","1 Feb 2010","","","","","","A","1 Feb 2010","Boo."
"University Of California, Davis (UCD)","Population Biology","PhD (F10)","Rejected"," E-mail","1 Feb 2010","","","","","","A","1 Feb 2010","found out i was not on the interview list. bummer."
"University Of California, Berkeley (UCB)","Integrative Biology","PhD (F10)","Accepted"," Phone","1 Feb 2010","  3.83","680","670","4.50","","A","1 Feb 2010","Found out today I was admitted because I was nominated for a special fellowship. Was told that those not nominated for a special fellowship but still in the applicant pool will be invited for a February interview weekend (Feb 21st I think). Good luck!"
"University Of Oxford","Biology","PhD (F10)","Rejected"," E-mail","1 Feb 2010"," ","740","800","5.50","","A","1 Feb 2010",""
"New Mexico State University","Biology","PhD (F10)","Accepted"," E-mail","26 Jan 2010","","","","","","A","1 Feb 2010",""
"University Of Oregon","Ecology And Evolutionary Biology","PhD (F10)","Interview"," E-mail","7 Jan 2010","  3.94","670","640","5.00","","A","31 Jan 2010","Yippy!"
"University Of Michigan, Ann Arbor","Ecology And Evolutionary Biology","PhD (S10)","Rejected"," E-mail","30 Jan 2010","  3.64","800","520","4.00","","I","31 Jan 2010",""
"University Of Chicago","Committee On Genetics Genomics And Systems Biology (GGSB)","PhD (F10)","Interview"," E-mail","30 Jan 2010","  3.64","800","520","4.00","","I","31 Jan 2010","interview will be on 2.2
come on!! Good luck!!
"
"University Of Pennsylvania (UPenn)","Biological And Biomedical Sciences (Bioinformatics And Computational Biology)","PhD (F10)","Interview"," E-mail","20 Jan 2010","","","","","","A","31 Jan 2010",""
"Dartmouth Medical School","Molecular And Cellular Biology (MCB)","PhD (F10)","Interview"," E-mail","28 Jan 2010","","","","","","U","31 Jan 2010",""
"Duke University","Biology Department","PhD (F10)","Other"," E-mail","30 Jan 2010","","","","","","I","30 Jan 2010","To previous poster: the list of interviewees among 125 applicants has been made out and the US ones will be interviewed on weekends in Feb in Duke, and the non-US ones will be interviewed by telephone. The specific time are not sure yet, but will be sure in a few days and tell the interviewees. I heard this from a committee member. good luck :)"
"University Of California, San Francisco (UCSF)","Chemistry And Chemical Biology","PhD (S10)","Rejected"," Website","30 Jan 2010","","","","","","I","30 Jan 2010",""
"University Of California, San Francisco (UCSF)","Chemistry & Chemical Biology","PhD (F10)","Rejected"," Website","29 Jan 2010","","","","","","I","30 Jan 2010","bless others"
"Harvard University","Chemistry & Chemical Biology (CCB)","PhD (F10)","Accepted"," Postal Service","22 Jan 2010","","","","","","A","30 Jan 2010",""
"University Of Michigan, Ann Arbor","Ecology And Evolutionary Biology","PhD (F10)","Interview"," E-mail","29 Jan 2010","","","","","","A","29 Jan 2010","Invited to recruitment weekend."
"University Of California, San Francisco (UCSF)","Chemistry And Chemical Biology","PhD (F10)","Rejected"," E-mail","29 Jan 2010","","","","","","A","29 Jan 2010",""
"Stanford University","Cancer Biology (BBS)","PhD (F10)","Rejected"," Postal Service","29 Jan 2010","","","","","","U","29 Jan 2010","Letter dated 1/25"
"Georgia Institute Of Technology (GaTech)","Molecular And Cellular Biology (MCB)","PhD (F10)","Interview"," E-mail","29 Jan 2010","  8.08","750","800","0.00","","I","29 Jan 2010",""
"Massachusetts Institute Of Technology (MIT)","Computational And Systems Biology (CSBi)","PhD (F10)","Rejected"," E-mail","26 Jan 2010","","","","","","I","29 Jan 2010",""
"Duke University","Cellular And Molecular Biology","PhD (F10)","Interview"," Phone","26 Jan 2010","","","","","","I","29 Jan 2010",""
"University Of Vermont","Cell And Molecular Biology (CMB)","PhD (F10)","Interview"," E-mail","27 Jan 2010","","","","","","I","29 Jan 2010","This is my first interview offer!!!! I am very happy~~."
"Cornell University","Chemistry And Chemical Biology","PhD (F10)","Accepted"," E-mail","28 Jan 2010","  3.64","570","720","5.00","550","A","29 Jan 2010",""
"Rutgers University, New Brunswick","Cell And Developmental Biology (CDB)","PhD (F10)","Rejected"," Website","28 Jan 2010","","","","","","A","28 Jan 2010",""
"University Of Illinois, Urbana Champaign (UIUC)","Molecular And Cellular Biology (MCB)","PhD (F10)","Interview"," E-mail","28 Jan 2010","","","","","","A","28 Jan 2010",""
"University Of Colorado, Boulder","Molecular Cell & Developmental Biology (MCDB)","PhD (F10)","Rejected"," Phone","28 Jan 2010","","","","","","A","28 Jan 2010",""
"Yale University","Ecology And Evolutionary Biology","PhD (F10)","Rejected"," E-mail","28 Jan 2010","  3.70","590","760","5.00","820","I","28 Jan 2010","1st rejection, and more to come :P cheers!"
"Joint CMU-Pitt","Computational Biology","PhD (F10)","Interview"," E-mail","28 Jan 2010","  3.70","690","790","4.50","","I","28 Jan 2010",""
"Joint CMU-Pitt","Computational Biology","PhD (F10)","Interview"," E-mail","28 Jan 2010","","","","","","U","28 Jan 2010",""
"University Of California, San Francisco (UCSF)","Integrative Program In Quantitative Biology (iPQB)","PhD (F10)","Rejected"," E-mail","28 Jan 2010","","","","","","I","28 Jan 2010","no california for me :(("
"Massachusetts Institute Of Technology (MIT)","Computational And Systems Biology (CSBi)","PhD (F10)","Rejected"," E-mail","20 Jan 2010","","","","","","A","28 Jan 2010",""
"University Of Illinois, Urbana Champaign (UIUC)","Biophysics And Computational Biology","PhD (F10)","Interview"," E-mail","26 Jan 2010","","","","","","I","27 Jan 2010",""
"University Of South Florida","Cell Biology, Microbiology And Molecular Biology","PhD (F10)","Accepted"," E-mail","27 Jan 2010","","","","","","A","27 Jan 2010",""
"University Of Pennsylvania (UPenn)","Cell And Molecular Biology(CAMB)","PhD (F10)","Interview"," E-mail","27 Jan 2010","","","","","","I","27 Jan 2010",""
"SUNY Stony Brook","Molecular Cell Biology","PhD (F10)","Interview"," E-mail","27 Jan 2010","","","","","","A","27 Jan 2010","Telephone interview request"
"Duke University","Biology Department","PhD (F10)","Interview"," E-mail","27 Jan 2010","  3.93","510","800","4.00","","I","27 Jan 2010","interview will be several days later by 3 faculty"
"University Of Chicago","Committee On Genetics Genomics And Systems Biology (GGSB)","PhD (F10)","Interview"," E-mail","25 Jan 2010","  3.93","510","800","4.00","","I","27 Jan 2010","the telephone interview on Jan 28th~Good Luck!"
"University Of Massachusetts (Medical School)","Cancer Biology","PhD (F10)","Rejected"," E-mail","27 Jan 2010","  3.23","640","760","5.00","840","A","27 Jan 2010","Massachusetts resident with interviews at several better schools, so probably would not have gone here anyways.  Their loss...."
"NIH-Johns Hopkins Graduate Partnership Program","Cell, Developmental, And Molecular Biology And Biophysics","PhD (F10)","Interview"," E-mail","19 Jan 2010"," ","590","800","5.00","","A","27 Jan 2010",""
"University Of California, Santa Barbara (UCSB)","Molecular, Cellular, And Developmental Biology (MCDB)","PhD (F10)","Interview"," Phone","26 Jan 2010","  3.20","570","740","5.50","","A","27 Jan 2010","Phone call from graduate program advisor.  Interview weekends are last weekend of Feb. and first weekend of March."
"University Of California, Santa Barbara (UCSB)","Molecular Cell & Developmental Biology (MCDB)","PhD (F10)","Interview"," Phone","26 Jan 2010","","","","","","A","27 Jan 2010",""
"University Of Pennsylvania (UPenn)","Cell And Molecular Biology(CAMB)","PhD (F10)","Accepted"," E-mail","21 Jan 2010","","","","","","A","26 Jan 2010",""
"UTSouthWestern","Chemical Biology","PhD (F10)","Interview"," E-mail","26 Jan 2010","","","","","","U","26 Jan 2010",""
"University Of California, Irvine (UCI)","Ecology And Evolutionary Biology","PhD (F10)","Interview"," Phone","25 Jan 2010","","","","","","A","26 Jan 2010",""
"New York University (NYU)","Biology","PhD (F10)","Interview"," E-mail","21 Jan 2010","","","","","","","25 Jan 2010",""
"University Of California, Los Angeles (UCLA)","Ecology And Evolutionary Biology","PhD (F10)","Interview"," E-mail","22 Jan 2010","","","","","","","25 Jan 2010","spoke with a professor beforehand"
"Georgetown University","Biology","PhD (F10)","Interview"," E-mail","25 Jan 2010","","","","","","","25 Jan 2010",""
"University Of Chicago","Evolution, Ecology, And Organismal Biology","PhD (F10)","Interview"," E-mail","21 Jan 2010","","","","","","A","25 Jan 2010",""
"SUNY Stony Brook","Ecology And Evolutionary Biology","PhD (F10)","Accepted"," E-mail","22 Jan 2010","","","","","","","25 Jan 2010","Nuts! Also want to nominate me for a Turner Fellowship..."
"Brown University","Molecular And Cell Biology (MCB)","PhD (F10)","Other"," E-mail","25 Jan 2010","","","","","","A","25 Jan 2010","same as below"
"University Of Wisconsin, Madison","Cell And Molecular Biology (CMB)","PhD (F10)","Interview"," E-mail","22 Jan 2010","","","","","","A","25 Jan 2010",""
"University Of Virginia (UVA)","Molecular Cell & Developmental Biology (MCDB)","PhD (F10)","Interview"," Phone","19 Jan 2010","","","","","","A","25 Jan 2010",""
"Dartmouth University","Cell And Molecular Biology (CMB)","PhD (F10)","Interview"," E-mail","14 Jan 2010","","","","","","A","25 Jan 2010",""
"University Of California, San Francisco (UCSF)","Cell, Molecular, Developmental Biology And Biophysics","PhD (F10)","Rejected"," E-mail","14 Jan 2010","","","","","","A","25 Jan 2010",""
"University Of California, San Diego (UCSD)","Biology","PhD (F10)","Interview"," E-mail","10 Jan 2010","","","","","","A","25 Jan 2010",""
"Boston University School Of Medicine","Cell And Molecular Biology (CMB)","PhD (F10)","Interview"," E-mail","24 Jan 2010","","","","","","A","24 Jan 2010","Invited for 'campus visit' on February 26th. Flights and hotel covered by BU!"
"Emory University","Genetics And Molecular Biology","PhD (F10)","Interview"," E-mail","20 Jan 2010","","","","","","A","23 Jan 2010",""
"University Of California, San Diego (UCSD)","Biology","PhD (F10)","Interview"," E-mail","15 Jan 2010","","","","","","A","23 Jan 2010",""
"University Of Michigan, Ann Arbor","Ecology And Evolutionary Biology","PhD (F10)","Interview"," E-mail","23 Jan 2010","","","","","","I","23 Jan 2010",""
"University Of California, Davis (UCD)","Cell And Developmental Biology","PhD (F10)","Accepted"," E-mail","23 Jan 2010","  3.80","610","800","3.50","","A","23 Jan 2010",""
"University Of Wisconsin, Madison","Cell And Molecular Biology (CMB)","PhD (F10)","Wait listed"," E-mail","23 Jan 2010","","","","","","I","23 Jan 2010","I'm in direct admit list and have to contact profs. If one of them agree to support me, I will be admitted. But, I'm not eligible for lab rotation or changing advisor in future."
"University Of North Carolina, Chapel Hill (UNC)","Biological And Biomedical Sciences (Bioinformatics And Computational Biology)","PhD (F10)","Interview"," E-mail","11 Jan 2010","","","","","","I","23 Jan 2010","interview on January 28-30"
"Duke University","Computational Biology And Bioinformatics","PhD (F10)","Interview"," Phone","19 Jan 2010","","","","","","I","23 Jan 2010","2010 recruitment weekend starting on Thursday Feb. 11th and concluding on Sunday Feb. 14th"
"University Of Wisconsin, Madison","Cell And Molecular Biology (CMB)","PhD (F10)","Other"," E-mail","23 Jan 2010","","","","","","I","23 Jan 2010","Direct admit list (but what if i am stuck up in a crappy lab for the rest of my phd)"
"University Of Wisconsin, Madison","Cellular And Molecular Biology (CMB)","PhD (F10)","Other"," E-mail","22 Jan 2010","","","","","","A","22 Jan 2010","Direct Admit List"
"University Of Chicago","Ecology And Evolutionary Biology","PhD (F10)","Interview"," Phone","22 Jan 2010","","","","","","I","22 Jan 2010",""
"Richard Gilder Graduate School - AMNH","Comparative Biology","PhD (F10)","Interview"," E-mail","22 Jan 2010","  3.60","750","380","3.50","","I","22 Jan 2010",""
"University Of California, Los Angeles (UCLA)","Ecology And Evolutionary Biology","PhD (F10)","Interview"," E-mail","22 Jan 2010","","","","","","A","22 Jan 2010","recruitment is Feb 19th and 20th"
